0, 0
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.008
8, 0.008
9, 0.036
10, 0.036
11, 0.07
12, 0.07
13, 0.125
14, 0.125
15, 0.191
16, 0.191
17, 0.252
18, 0.252
19, 0.328
20, 0.335
21, 0.44
22, 0.44
23, 0.54
24, 0.553
25, 0.658
26, 0.661
27, 0.721
28, 0.731
29, 0.79
30, 0.793
31, 0.868
32, 0.875
33, 0.963
34, 0.979
35, 1.039
36, 1.06
37, 1.137
38, 1.145
39, 1.218
40, 1.257
41, 1.299
42, 1.336
43, 1.368
44, 1.4
45, 1.475
46, 1.5
47, 1.555
48, 1.608
49, 1.663
50, 1.7
51, 1.778
52, 1.811
53, 1.854
54, 1.888
55, 1.939
56, 1.958
57, 2.002
58, 2.063
59, 2.138
60, 2.168
61, 2.221
62, 2.27
63, 2.302
64, 2.345
65, 2.394
66, 2.441
67, 2.49
68, 2.525
69, 2.573
70, 2.645
71, 2.69
72, 2.763
73, 2.806
74, 2.847
75, 2.888
76, 2.921
77, 2.954
78, 3.026
79, 3.084
80, 3.128
81, 3.157
82, 3.207
83, 3.241
84, 3.286
85, 3.339
86, 3.384
87, 3.421
88, 3.457
89, 3.504
90, 3.557
91, 3.589
92, 3.648
93, 3.691
94, 3.713
95, 3.773
96, 3.804
97, 3.864
98, 3.901
99, 3.955
100, 4.007
101, 4.032
102, 4.055
103, 4.114
104, 4.153
105, 4.204
106, 4.255
107, 4.308
108, 4.343
109, 4.383
110, 4.442
111, 4.489
112, 4.552
113, 4.572
114, 4.637
115, 4.685
116, 4.747
117, 4.775
118, 4.829
119, 4.842
120, 4.881
121, 4.935
122, 4.989
123, 5.028
124, 5.073
125, 5.121
126, 5.163
127, 5.213
128, 5.254
129, 5.287
130, 5.359
131, 5.437
132, 5.468
133, 5.508
134, 5.542
135, 5.571
136, 5.627
137, 5.681
138, 5.702
139, 5.732
140, 5.757
141, 5.827
142, 5.848
143, 5.88
144, 5.954
145, 6.02
146, 6.089
147, 6.148
148, 6.201
149, 6.259
150, 6.289
151, 6.332
152, 6.354
153, 6.378
154, 6.451
155, 6.503
156, 6.54
157, 6.633
158, 6.683
159, 6.727
160, 6.768
161, 6.801
162, 6.846
163, 6.903
164, 6.969
165, 6.995
166, 7.03
167, 7.075
168, 7.134
169, 7.179
170, 7.22
171, 7.269
172, 7.329
173, 7.368
174, 7.454
175, 7.52
176, 7.562
177, 7.612
178, 7.657
179, 7.719
180, 7.794
181, 7.85
182, 7.906
183, 7.948
184, 7.997
185, 8.056
186, 8.1
187, 8.16
188, 8.194
189, 8.218
190, 8.288
191, 8.326
192, 8.393
193, 8.422
194, 8.504
195, 8.582
196, 8.618
197, 8.658
198, 8.703
199, 8.753
200, 8.815
201, 8.858
202, 8.895
203, 8.96
204, 9.004
205, 9.062
206, 9.098
207, 9.139
208, 9.171
209, 9.248
210, 9.305
211, 9.347
212, 9.402
213, 9.455
214, 9.512
215, 9.571
216, 9.634
217, 9.691
218, 9.723
219, 9.792
220, 9.83
221, 9.878
222, 9.938
223, 9.992
224, 10.013
225, 10.061
226, 10.098
227, 10.164
228, 10.205
229, 10.25
230, 10.288
231, 10.323
232, 10.368
233, 10.391
234, 10.447
235, 10.493
236, 10.561
237, 10.617
238, 10.659
239, 10.697
240, 10.747
241, 10.808
242, 10.844
243, 10.902
244, 10.935
245, 10.976
246, 11.047
247, 11.118
248, 11.162
249, 11.215
250, 11.287
251, 11.337
252, 11.389
253, 11.447
254, 11.496
255, 11.554
256, 11.594
257, 11.617
258, 11.661
259, 11.693
260, 11.734
261, 11.771
262, 11.803
263, 11.855
264, 11.912
265, 11.95
266, 11.989
267, 12.032
268, 12.11
269, 12.156
270, 12.225
271, 12.279
272, 12.34
273, 12.388
274, 12.449
275, 12.498
276, 12.549
277, 12.593
278, 12.641
279, 12.709
280, 12.762
281, 12.824
282, 12.867
283, 12.926
284, 12.977
285, 13.03
286, 13.09
287, 13.151
288, 13.199
289, 13.244
290, 13.302
291, 13.345
292, 13.398
293, 13.457
294, 13.507
295, 13.542
296, 13.594
297, 13.649
298, 13.73
299, 13.811
300, 13.842
301, 13.892
302, 13.932
303, 14.001
304, 14.064
305, 14.117
306, 14.151
307, 14.227
308, 14.297
309, 14.346
310, 14.414
311, 14.464
312, 14.536
313, 14.596
314, 14.663
315, 14.707
316, 14.771
317, 14.832
318, 14.882
319, 14.953
320, 15.011
321, 15.049
322, 15.084
323, 15.152
324, 15.209
325, 15.252
326, 15.299
327, 15.357
328, 15.406
329, 15.454
330, 15.546
331, 15.613
332, 15.667
333, 15.715
334, 15.77
335, 15.819
336, 15.879
337, 15.917
338, 15.975
339, 16.036
340, 16.105
341, 16.171
342, 16.244
343, 16.302
344, 16.359
345, 16.423
346, 16.498
347, 16.556
348, 16.613
349, 16.674
350, 16.747
351, 16.807
352, 16.869
353, 16.943
354, 17.011
355, 17.07
356, 17.134
357, 17.222
358, 17.295
359, 17.356
360, 17.41
361, 17.477
362, 17.531
363, 17.598
364, 17.659
365, 17.734
366, 17.8
367, 17.87
368, 17.919
369, 17.978
370, 18.044
371, 18.101
372, 18.179
373, 18.248
374, 18.319
375, 18.369
376, 18.418
377, 18.49
378, 18.554
379, 18.634
380, 18.706
381, 18.793
382, 18.856
383, 18.918
384, 18.982
385, 19.037
386, 19.093
387, 19.189
388, 19.255
389, 19.317
390, 19.386
391, 19.464
392, 19.549
393, 19.624
394, 19.706
395, 19.8
396, 19.874
397, 19.918
398, 19.999
399, 20.062
