0, 0
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.014
7, 0.014
8, 0.046
9, 0.046
10, 0.112
11, 0.112
12, 0.22
13, 0.22
14, 0.295
15, 0.295
16, 0.387
17, 0.387
18, 0.492
19, 0.492
20, 0.594
21, 0.594
22, 0.678
23, 0.678
24, 0.771
25, 0.771
26, 0.867
27, 0.867
28, 0.949
29, 0.949
30, 1.058
31, 1.058
32, 1.162
33, 1.162
34, 1.258
35, 1.258
36, 1.337
37, 1.337
38, 1.449
39, 1.449
40, 1.517
41, 1.517
42, 1.638
43, 1.638
44, 1.696
45, 1.696
46, 1.809
47, 1.809
48, 1.883
49, 1.883
50, 2.012
51, 2.012
52, 2.11
53, 2.11
54, 2.168
55, 2.168
56, 2.257
57, 2.257
58, 2.339
59, 2.339
60, 2.444
61, 2.444
62, 2.518
63, 2.518
64, 2.604
65, 2.604
66, 2.717
67, 2.717
68, 2.822
69, 2.822
70, 2.923
71, 2.923
72, 3.012
73, 3.012
74, 3.12
75, 3.12
76, 3.236
77, 3.236
78, 3.336
79, 3.336
80, 3.412
81, 3.412
82, 3.478
83, 3.478
84, 3.58
85, 3.58
86, 3.661
87, 3.661
88, 3.741
89, 3.741
90, 3.862
91, 3.862
92, 3.949
93, 3.949
94, 4.03
95, 4.03
96, 4.131
97, 4.131
98, 4.223
99, 4.223
100, 4.331
101, 4.331
102, 4.44
103, 4.44
104, 4.516
105, 4.516
106, 4.616
107, 4.616
108, 4.714
109, 4.714
110, 4.796
111, 4.796
112, 4.915
113, 4.915
114, 5.014
115, 5.014
116, 5.093
117, 5.093
118, 5.196
119, 5.196
120, 5.316
121, 5.316
122, 5.402
123, 5.402
124, 5.472
125, 5.472
126, 5.566
127, 5.566
128, 5.691
129, 5.691
130, 5.78
131, 5.78
132, 5.878
133, 5.878
134, 5.966
135, 5.966
136, 6.053
137, 6.053
138, 6.176
139, 6.176
140, 6.295
141, 6.295
142, 6.375
143, 6.375
144, 6.445
145, 6.445
146, 6.553
147, 6.553
148, 6.638
149, 6.638
150, 6.721
151, 6.721
152, 6.806
153, 6.806
154, 6.881
155, 6.881
156, 6.988
157, 6.988
158, 7.081
159, 7.081
160, 7.188
161, 7.188
162, 7.337
163, 7.337
164, 7.454
165, 7.454
166, 7.575
167, 7.575
168, 7.671
169, 7.671
170, 7.788
171, 7.788
172, 7.899
173, 7.899
174, 8.014
175, 8.014
176, 8.101
177, 8.101
178, 8.214
179, 8.214
180, 8.332
181, 8.332
182, 8.409
183, 8.409
184, 8.514
185, 8.514
186, 8.631
187, 8.631
188, 8.734
189, 8.734
190, 8.856
191, 8.856
192, 8.956
193, 8.956
194, 9.073
195, 9.073
196, 9.186
197, 9.186
198, 9.291
199, 9.291
200, 9.405
201, 9.405
202, 9.515
203, 9.515
204, 9.639
205, 9.639
206, 9.76
207, 9.76
208, 9.869
209, 9.869
210, 9.99
211, 9.99
212, 10.119
213, 10.119
214, 10.257
215, 10.257
216, 10.368
217, 10.368
218, 10.48
219, 10.48
220, 10.622
221, 10.622
222, 10.758
223, 10.758
224, 10.875
225, 10.875
226, 10.988
227, 10.988
228, 11.107
229, 11.107
230, 11.226
231, 11.226
232, 11.343
233, 11.343
234, 11.48
235, 11.48
236, 11.59
237, 11.59
238, 11.716
239, 11.716
240, 11.857
241, 11.857
242, 11.991
243, 11.991
244, 12.13
245, 12.13
246, 12.275
247, 12.275
248, 12.429
249, 12.429
250, 12.553
251, 12.553
252, 12.678
253, 12.678
254, 12.848
255, 12.848
256, 13.01
257, 13.01
258, 13.157
259, 13.157
260, 13.285
261, 13.285
262, 13.42
263, 13.42
264, 13.555
265, 13.555
266, 13.691
267, 13.691
268, 13.832
269, 13.832
270, 13.961
271, 13.961
272, 14.092
273, 14.092
274, 14.239
275, 14.239
276, 14.403
277, 14.403
278, 14.568
279, 14.568
280, 14.725
281, 14.725
282, 14.86
283, 14.86
284, 15.0
285, 15.0
286, 15.208
287, 15.208
288, 15.33
289, 15.33
290, 15.47
291, 15.47
292, 15.613
293, 15.613
294, 15.761
295, 15.761
296, 15.911
297, 15.911
298, 16.073
299, 16.073
300, 16.236
301, 16.236
302, 16.409
303, 16.409
304, 16.558
305, 16.558
306, 16.731
307, 16.731
308, 16.908
309, 16.908
310, 17.08
311, 17.08
312, 17.267
313, 17.267
314, 17.43
315, 17.43
316, 17.599
317, 17.599
318, 17.785
319, 17.785
320, 17.965
321, 17.965
322, 18.162
323, 18.162
324, 18.351
325, 18.351
326, 18.506
327, 18.506
328, 18.682
329, 18.682
330, 18.871
331, 18.871
332, 19.014
333, 19.014
334, 19.167
335, 19.167
336, 19.32
337, 19.32
338, 19.474
339, 19.474
340, 19.648
341, 19.648
342, 19.827
343, 19.827
344, 20.003
345, 20.003
346, 20.177
347, 20.177
348, 20.357
349, 20.357
350, 20.555
351, 20.555
352, 20.716
353, 20.716
354, 20.889
355, 20.889
356, 21.064
357, 21.064
358, 21.238
359, 21.238
360, 21.424
361, 21.424
362, 21.599
363, 21.599
364, 21.786
365, 21.786
366, 21.974
367, 21.974
368, 22.139
369, 22.139
370, 22.341
371, 22.341
372, 22.542
373, 22.542
374, 22.742
375, 22.742
376, 22.933
377, 22.933
378, 23.126
379, 23.126
380, 23.308
381, 23.308
382, 23.53
383, 23.53
384, 23.718
385, 23.718
386, 23.919
387, 23.919
388, 24.148
389, 24.148
390, 24.323
391, 24.323
392, 24.555
393, 24.555
394, 24.734
395, 24.734
396, 24.935
397, 24.935
398, 25.126
399, 25.126
