0, 0
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.004
8, 0.004
9, 0.026
10, 0.026
11, 0.055
12, 0.055
13, 0.127
14, 0.127
15, 0.178
16, 0.178
17, 0.257
18, 0.259
19, 0.345
20, 0.346
21, 0.422
22, 0.422
23, 0.531
24, 0.554
25, 0.639
26, 0.645
27, 0.729
28, 0.734
29, 0.795
30, 0.802
31, 0.904
32, 0.929
33, 0.985
34, 1.0
35, 1.058
36, 1.076
37, 1.15
38, 1.174
39, 1.255
40, 1.283
41, 1.35
42, 1.364
43, 1.419
44, 1.424
45, 1.492
46, 1.511
47, 1.584
48, 1.624
49, 1.695
50, 1.721
51, 1.76
52, 1.811
53, 1.857
54, 1.895
55, 1.938
56, 1.995
57, 2.049
58, 2.073
59, 2.109
60, 2.134
61, 2.185
62, 2.211
63, 2.274
64, 2.338
65, 2.366
66, 2.412
67, 2.446
68, 2.49
69, 2.532
70, 2.578
71, 2.634
72, 2.672
73, 2.713
74, 2.775
75, 2.817
76, 2.858
77, 2.913
78, 2.943
79, 2.96
80, 3.012
81, 3.071
82, 3.137
83, 3.186
84, 3.215
85, 3.255
86, 3.295
87, 3.338
88, 3.386
89, 3.44
90, 3.494
91, 3.512
92, 3.559
93, 3.616
94, 3.662
95, 3.711
96, 3.766
97, 3.82
98, 3.887
99, 3.924
100, 3.978
101, 4.04
102, 4.084
103, 4.122
104, 4.184
105, 4.228
106, 4.269
107, 4.324
108, 4.361
109, 4.401
110, 4.432
111, 4.493
112, 4.54
113, 4.591
114, 4.636
115, 4.694
116, 4.743
117, 4.782
118, 4.812
119, 4.849
120, 4.913
121, 4.948
122, 4.987
123, 5.046
124, 5.089
125, 5.147
126, 5.18
127, 5.203
128, 5.242
129, 5.26
130, 5.29
131, 5.32
132, 5.346
133, 5.4
134, 5.437
135, 5.484
136, 5.504
137, 5.547
138, 5.587
139, 5.63
140, 5.682
141, 5.718
142, 5.752
143, 5.799
144, 5.876
145, 5.923
146, 5.968
147, 6.007
148, 6.048
149, 6.094
150, 6.143
151, 6.191
152, 6.235
153, 6.282
154, 6.313
155, 6.367
156, 6.396
157, 6.434
158, 6.482
159, 6.542
160, 6.599
161, 6.644
162, 6.687
163, 6.724
164, 6.752
165, 6.805
166, 6.849
167, 6.9
168, 6.975
169, 7.011
170, 7.045
171, 7.1
172, 7.141
173, 7.189
174, 7.234
175, 7.283
176, 7.326
177, 7.364
178, 7.394
179, 7.452
180, 7.495
181, 7.552
182, 7.606
183, 7.632
184, 7.689
185, 7.757
186, 7.811
187, 7.859
188, 7.896
189, 7.922
190, 7.97
191, 7.994
192, 8.03
193, 8.07
194, 8.106
195, 8.138
196, 8.209
197, 8.244
198, 8.286
199, 8.358
200, 8.402
201, 8.442
202, 8.491
203, 8.527
204, 8.58
205, 8.628
206, 8.686
207, 8.737
208, 8.776
209, 8.829
210, 8.902
211, 8.945
212, 8.988
213, 9.049
214, 9.107
215, 9.15
216, 9.2
217, 9.242
218, 9.31
219, 9.377
220, 9.425
221, 9.465
222, 9.511
223, 9.555
224, 9.591
225, 9.649
226, 9.682
227, 9.749
228, 9.786
229, 9.835
230, 9.889
231, 9.955
232, 10.0
233, 10.057
234, 10.122
235, 10.183
236, 10.246
237, 10.304
238, 10.372
239, 10.416
240, 10.465
241, 10.521
242, 10.586
243, 10.619
244, 10.661
245, 10.701
246, 10.741
247, 10.785
248, 10.845
249, 10.913
250, 10.958
251, 11.024
252, 11.063
253, 11.108
254, 11.17
255, 11.239
256, 11.287
257, 11.341
258, 11.383
259, 11.435
260, 11.477
261, 11.547
262, 11.599
263, 11.657
264, 11.716
265, 11.756
266, 11.82
267, 11.857
268, 11.909
269, 11.961
270, 12.019
271, 12.065
272, 12.153
273, 12.187
274, 12.241
275, 12.292
276, 12.342
277, 12.378
278, 12.411
279, 12.45
280, 12.501
281, 12.541
282, 12.591
283, 12.646
284, 12.692
285, 12.748
286, 12.789
287, 12.848
288, 12.908
289, 12.981
290, 13.021
291, 13.069
292, 13.121
293, 13.194
294, 13.254
295, 13.317
296, 13.355
297, 13.392
298, 13.471
299, 13.513
300, 13.58
301, 13.635
302, 13.692
303, 13.755
304, 13.804
305, 13.841
306, 13.884
307, 13.94
308, 13.995
309, 14.035
310, 14.093
311, 14.152
312, 14.211
313, 14.268
314, 14.328
315, 14.401
316, 14.456
317, 14.519
318, 14.587
319, 14.654
320, 14.732
321, 14.802
322, 14.871
323, 14.94
324, 14.983
325, 15.035
326, 15.099
327, 15.154
328, 15.207
329, 15.248
330, 15.309
331, 15.35
332, 15.417
333, 15.463
334, 15.52
335, 15.588
336, 15.649
337, 15.707
338, 15.771
339, 15.843
340, 15.895
341, 15.964
342, 16.006
343, 16.056
344, 16.099
345, 16.159
346, 16.212
347, 16.266
348, 16.338
349, 16.43
350, 16.488
351, 16.531
352, 16.583
353, 16.628
354, 16.709
355, 16.766
356, 16.837
357, 16.884
358, 16.942
359, 16.986
360, 17.059
361, 17.103
362, 17.152
363, 17.237
364, 17.301
365, 17.375
366, 17.441
367, 17.507
368, 17.555
369, 17.625
370, 17.68
371, 17.725
372, 17.798
373, 17.873
374, 17.939
375, 18.003
376, 18.058
377, 18.133
378, 18.193
379, 18.28
380, 18.36
381, 18.417
382, 18.491
383, 18.553
384, 18.622
385, 18.691
386, 18.753
387, 18.824
388, 18.907
389, 18.979
390, 19.042
391, 19.115
392, 19.201
393, 19.262
394, 19.322
395, 19.386
396, 19.448
397, 19.523
398, 19.603
399, 19.657
