0, 0
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.006
8, 0.036
9, 0.047
10, 0.167
11, 0.193
12, 0.283
13, 0.299
14, 0.389
15, 0.407
16, 0.509
17, 0.537
18, 0.698
19, 0.723
20, 0.873
21, 0.885
22, 1.005
23, 1.035
24, 1.129
25, 1.15
26, 1.291
27, 1.333
28, 1.496
29, 1.535
30, 1.678
31, 1.711
32, 1.853
33, 1.893
34, 1.978
35, 2.024
36, 2.14
37, 2.17
38, 2.409
39, 2.481
40, 2.627
41, 2.694
42, 2.79
43, 2.837
44, 2.944
45, 2.957
46, 3.073
47, 3.159
48, 3.293
49, 3.355
50, 3.455
51, 3.539
52, 3.61
53, 3.697
54, 3.843
55, 3.955
56, 4.053
57, 4.102
58, 4.203
59, 4.274
60, 4.324
61, 4.37
62, 4.526
63, 4.607
64, 4.713
65, 4.797
66, 4.866
67, 4.897
68, 5.009
69, 5.09
70, 5.177
71, 5.239
72, 5.336
73, 5.41
74, 5.569
75, 5.655
76, 5.814
77, 5.89
78, 6.055
79, 6.108
80, 6.186
81, 6.302
82, 6.396
83, 6.509
84, 6.606
85, 6.676
86, 6.783
87, 6.894
88, 6.966
89, 7.058
90, 7.207
91, 7.312
92, 7.479
93, 7.573
94, 7.664
95, 7.749
96, 7.864
97, 7.974
98, 8.107
99, 8.172
100, 8.295
101, 8.37
102, 8.466
103, 8.597
104, 8.738
105, 8.787
106, 8.888
107, 8.992
108, 9.099
109, 9.222
110, 9.326
111, 9.438
112, 9.56
113, 9.634
114, 9.776
115, 9.842
116, 9.946
117, 10.024
118, 10.166
119, 10.256
120, 10.383
121, 10.454
122, 10.6
123, 10.715
124, 10.827
125, 10.893
126, 10.969
127, 11.079
128, 11.148
129, 11.272
130, 11.415
131, 11.536
132, 11.658
133, 11.741
134, 11.853
135, 11.962
136, 12.13
137, 12.262
138, 12.354
139, 12.438
140, 12.547
141, 12.707
142, 12.834
143, 12.966
144, 13.075
145, 13.189
146, 13.359
147, 13.462
148, 13.55
149, 13.678
150, 13.757
151, 13.848
152, 13.993
153, 14.095
154, 14.274
155, 14.385
156, 14.533
157, 14.678
158, 14.794
159, 14.907
160, 14.968
161, 15.102
162, 15.262
163, 15.339
164, 15.448
165, 15.498
166, 15.61
167, 15.73
168, 15.902
169, 16.019
170, 16.129
171, 16.273
172, 16.342
173, 16.414
174, 16.513
175, 16.647
176, 16.83
177, 16.927
178, 17.022
179, 17.102
180, 17.245
181, 17.37
182, 17.451
183, 17.566
184, 17.738
185, 17.86
186, 18.049
187, 18.16
188, 18.269
189, 18.441
190, 18.595
191, 18.703
192, 18.838
193, 18.975
194, 19.095
195, 19.209
196, 19.32
197, 19.488
198, 19.616
199, 19.786
200, 19.921
201, 20.068
202, 20.218
203, 20.367
204, 20.482
205, 20.604
206, 20.734
207, 20.818
208, 20.942
209, 21.051
210, 21.227
211, 21.388
212, 21.545
213, 21.666
214, 21.842
215, 22.009
216, 22.079
217, 22.297
218, 22.378
219, 22.523
220, 22.677
221, 22.84
222, 22.946
223, 23.067
224, 23.236
225, 23.416
226, 23.537
227, 23.703
228, 23.856
229, 23.93
230, 24.023
231, 24.052
232, 24.186
233, 24.319
234, 24.52
235, 24.662
236, 24.768
237, 24.958
238, 25.132
239, 25.225
240, 25.397
241, 25.63
242, 25.818
243, 26.026
244, 26.144
245, 26.224
246, 26.416
247, 26.527
248, 26.628
249, 26.766
250, 26.933
251, 27.059
252, 27.2
253, 27.384
254, 27.544
255, 27.687
256, 27.796
257, 28.017
258, 28.23
259, 28.344
260, 28.556
261, 28.698
262, 28.86
263, 29.028
264, 29.248
265, 29.465
266, 29.675
267, 29.883
268, 30.05
269, 30.19
270, 30.396
271, 30.55
272, 30.664
273, 30.837
274, 31.061
275, 31.23
276, 31.4
277, 31.566
278, 31.791
279, 32.012
280, 32.151
281, 32.309
282, 32.488
283, 32.634
284, 32.835
285, 32.994
286, 33.191
287, 33.465
288, 33.708
289, 33.901
290, 34.171
291, 34.382
292, 34.694
293, 34.828
294, 34.98
295, 35.185
296, 35.401
297, 35.669
298, 35.904
299, 36.064
300, 36.272
301, 36.486
302, 36.76
303, 36.889
304, 37.07
305, 37.345
306, 37.621
307, 37.821
308, 38.07
309, 38.28
310, 38.543
311, 38.753
312, 38.991
313, 39.184
314, 39.39
315, 39.578
316, 39.778
317, 39.999
318, 40.282
319, 40.492
320, 40.731
321, 40.975
322, 41.167
323, 41.377
324, 41.627
325, 41.859
326, 42.023
327, 42.312
328, 42.565
329, 42.766
330, 42.986
331, 43.274
332, 43.556
333, 43.75
334, 43.969
335, 44.186
336, 44.444
337, 44.719
338, 45.046
339, 45.278
340, 45.601
341, 45.872
342, 46.155
343, 46.403
344, 46.625
345, 46.86
346, 47.12
347, 47.378
348, 47.707
349, 47.992
350, 48.325
351, 48.578
352, 48.808
353, 48.971
354, 49.277
355, 49.552
356, 49.847
357, 50.199
358, 50.482
359, 50.781
360, 51.078
361, 51.31
362, 51.564
363, 51.907
364, 52.285
365, 52.635
366, 52.949
367, 53.163
368, 53.479
369, 53.674
370, 53.946
371, 54.259
372, 54.593
373, 54.938
374, 55.274
375, 55.53
376, 55.836
377, 56.147
378, 56.429
379, 56.777
380, 57.143
381, 57.495
382, 57.92
383, 58.258
384, 58.537
385, 58.802
386, 59.128
387, 59.424
388, 59.71
389, 59.985
390, 60.39
391, 60.787
392, 61.054
393, 61.388
394, 61.752
395, 62.122
396, 62.543
397, 62.817
398, 63.221
399, 63.597
