0, 0
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.005
8, 0.005
9, 0.02
10, 0.02
11, 0.066
12, 0.066
13, 0.131
14, 0.131
15, 0.181
16, 0.181
17, 0.271
18, 0.272
19, 0.343
20, 0.343
21, 0.425
22, 0.427
23, 0.52
24, 0.521
25, 0.57
26, 0.574
27, 0.654
28, 0.655
29, 0.707
30, 0.711
31, 0.779
32, 0.8
33, 0.879
34, 0.903
35, 0.968
36, 0.986
37, 1.042
38, 1.078
39, 1.124
40, 1.142
41, 1.219
42, 1.255
43, 1.313
44, 1.333
45, 1.389
46, 1.405
47, 1.468
48, 1.504
49, 1.553
50, 1.591
51, 1.627
52, 1.683
53, 1.727
54, 1.77
55, 1.819
56, 1.863
57, 1.905
58, 1.943
59, 1.996
60, 2.046
61, 2.107
62, 2.134
63, 2.185
64, 2.245
65, 2.292
66, 2.338
67, 2.37
68, 2.418
69, 2.474
70, 2.528
71, 2.578
72, 2.638
73, 2.695
74, 2.739
75, 2.783
76, 2.822
77, 2.867
78, 2.912
79, 2.954
80, 3.0
81, 3.044
82, 3.082
83, 3.116
84, 3.144
85, 3.195
86, 3.256
87, 3.293
88, 3.317
89, 3.342
90, 3.39
91, 3.436
92, 3.476
93, 3.519
94, 3.551
95, 3.625
96, 3.677
97, 3.705
98, 3.745
99, 3.785
100, 3.824
101, 3.861
102, 3.93
103, 3.983
104, 4.027
105, 4.046
106, 4.095
107, 4.146
108, 4.176
109, 4.229
110, 4.266
111, 4.327
112, 4.344
113, 4.401
114, 4.461
115, 4.502
116, 4.563
117, 4.591
118, 4.648
119, 4.693
120, 4.723
121, 4.787
122, 4.818
123, 4.853
124, 4.901
125, 4.96
126, 5.005
127, 5.054
128, 5.096
129, 5.142
130, 5.189
131, 5.255
132, 5.315
133, 5.36
134, 5.42
135, 5.454
136, 5.498
137, 5.548
138, 5.617
139, 5.686
140, 5.732
141, 5.767
142, 5.811
143, 5.87
144, 5.934
145, 5.968
146, 6.028
147, 6.071
148, 6.098
149, 6.14
150, 6.193
151, 6.239
152, 6.306
153, 6.342
154, 6.402
155, 6.442
156, 6.509
157, 6.55
158, 6.59
159, 6.656
160, 6.694
161, 6.732
162, 6.78
163, 6.81
164, 6.845
165, 6.892
166, 6.936
167, 6.974
168, 7.015
169, 7.046
170, 7.107
171, 7.15
172, 7.189
173, 7.246
174, 7.311
175, 7.378
176, 7.432
177, 7.468
178, 7.516
179, 7.543
180, 7.588
181, 7.637
182, 7.666
183, 7.715
184, 7.755
185, 7.802
186, 7.829
187, 7.88
188, 7.93
189, 7.963
190, 8.006
191, 8.059
192, 8.08
193, 8.12
194, 8.169
195, 8.225
196, 8.275
197, 8.318
198, 8.369
199, 8.409
200, 8.469
201, 8.526
202, 8.591
203, 8.647
204, 8.7
205, 8.761
206, 8.806
207, 8.858
208, 8.885
209, 8.928
210, 8.966
211, 9.016
212, 9.063
213, 9.118
214, 9.172
215, 9.227
216, 9.269
217, 9.325
218, 9.373
219, 9.431
220, 9.473
221, 9.505
222, 9.559
223, 9.627
224, 9.671
225, 9.71
226, 9.769
227, 9.79
228, 9.815
229, 9.862
230, 9.908
231, 9.952
232, 10.022
233, 10.069
234, 10.103
235, 10.157
236, 10.226
237, 10.26
238, 10.294
239, 10.355
240, 10.448
241, 10.512
242, 10.561
243, 10.608
244, 10.669
245, 10.712
246, 10.736
247, 10.777
248, 10.839
249, 10.894
250, 10.942
251, 10.998
252, 11.04
253, 11.075
254, 11.121
255, 11.183
256, 11.247
257, 11.282
258, 11.337
259, 11.376
260, 11.411
261, 11.483
262, 11.516
263, 11.557
264, 11.587
265, 11.661
266, 11.717
267, 11.762
268, 11.802
269, 11.84
270, 11.897
271, 11.948
272, 12.005
273, 12.031
274, 12.076
275, 12.113
276, 12.154
277, 12.236
278, 12.28
279, 12.344
280, 12.379
281, 12.422
282, 12.454
283, 12.539
284, 12.58
285, 12.641
286, 12.692
287, 12.756
288, 12.823
289, 12.866
290, 12.915
291, 12.958
292, 13.009
293, 13.05
294, 13.116
295, 13.144
296, 13.179
297, 13.225
298, 13.271
299, 13.314
300, 13.355
301, 13.4
302, 13.456
303, 13.497
304, 13.535
305, 13.582
306, 13.643
307, 13.697
308, 13.754
309, 13.813
310, 13.862
311, 13.901
312, 13.946
313, 13.994
314, 14.037
315, 14.071
316, 14.115
317, 14.18
318, 14.221
319, 14.251
320, 14.31
321, 14.37
322, 14.424
323, 14.466
324, 14.504
325, 14.562
326, 14.594
327, 14.655
328, 14.7
329, 14.742
330, 14.787
331, 14.83
332, 14.902
333, 14.962
334, 15.022
335, 15.044
336, 15.099
337, 15.19
338, 15.252
339, 15.297
340, 15.337
341, 15.391
342, 15.465
343, 15.506
344, 15.553
345, 15.61
346, 15.667
347, 15.687
348, 15.76
349, 15.817
350, 15.863
351, 15.904
352, 15.947
353, 15.991
354, 16.023
355, 16.08
356, 16.125
357, 16.193
358, 16.223
359, 16.26
360, 16.311
361, 16.346
362, 16.391
363, 16.455
364, 16.499
365, 16.539
366, 16.585
367, 16.651
368, 16.685
369, 16.75
370, 16.806
371, 16.863
372, 16.907
373, 16.945
374, 16.987
375, 17.034
376, 17.076
377, 17.121
378, 17.194
379, 17.24
380, 17.294
381, 17.339
382, 17.401
383, 17.439
384, 17.474
385, 17.536
386, 17.564
387, 17.608
388, 17.665
389, 17.724
390, 17.766
391, 17.798
392, 17.863
393, 17.92
394, 17.964
395, 18.01
396, 18.061
397, 18.131
398, 18.19
399, 18.222
